Rate,Method,MAE,RMSE,PSNR,SSIM,IoU,Time
0.1,GB-DBSCAN,24.22490786535999,31.126821343882355,25.140638034613886,0.8890106915395763,0.8787470791142762,42.337026834487915
0.1,HDBSCAN,10.799924710684047,25.28998671663094,26.944361469959667,0.9672456225723568,0.9606822558459422,13.132385015487671
0.1,KNN-DBSCAN,27.28326480488054,37.4179289432856,23.541738576105438,0.8842004020161949,0.8703145244158513,11.2747962474823
0.1,K-Means,7.551702023201584,14.693289826589819,28.929774819108385,0.9529834886305183,0.9773707245906954,0.3386809825897217
0.1,Spectral,6.678909247503572,14.067813464949372,29.307623701429332,0.9610250330712231,0.9672881319941392,0.9079375267028809
0.1,DBSCAN,19.298117998423468,23.511112518926517,24.846692124183924,0.8872760773527465,0.8708371624874185,11.788183450698853
0.1,DBSCANR,7.479071076002158,15.592957993298102,28.413585544306624,0.9600900865102613,0.9684289463817023,10.211835384368896
0.1,AR-DBSCAN,19.220415462981194,23.608106836728094,24.810932485487143,0.887482890878488,0.8708371624874185,5.024793863296509
0.1,GB-DBSCAN,18.24393723517682,22.214319620577843,25.339495398279674,0.8901943624098014,0.88730706808849,46.36703681945801
0.1,HDBSCAN,5.841317909740319,14.562481748614758,29.007447841512484,0.9701170610963634,0.9793400038899575,8.185180902481079
0.1,KNN-DBSCAN,19.298117998423468,23.511112518926517,24.846692124183924,0.8872760773527465,0.8708371624874185,11.818130493164062
0.1,K-Means,10.96812571362017,19.083664106979104,29.814545870509434,0.9589937280481375,0.9778721989632139,0.33472347259521484
0.1,Spectral,9.667795215075513,18.788658898087174,29.949865508203853,0.9664408479124413,0.9820400668468505,0.939953088760376
0.1,DBSCAN,30.73702658112832,35.22111307434039,24.49171961601809,0.8875302577530729,0.8599191216527678,11.468318939208984
0.1,DBSCANR,8.503463136796515,19.692098318964764,29.541941239444167,0.9685165656250349,0.9798793592126164,10.305589199066162
0.1,AR-DBSCAN,30.71788133499816,35.304312472468695,24.47122598213391,0.8875726096285986,0.8599191216527678,7.587852716445923
0.1,GB-DBSCAN,28.699483338044402,32.3885058179462,25.219962886125455,0.8911343612439382,0.8690301787283914,42.89035129547119
0.1,HDBSCAN,6.1498056544312085,16.04996213184495,31.31830090716766,0.9769536072677539,0.98749505836333,7.424586772918701
0.1,KNN-DBSCAN,30.73702658112832,35.22111307434039,24.49171961601809,0.8875302577530729,0.8599191216527678,11.464761018753052
0.1,K-Means,7.036850633289635,16.207245090470057,27.431881386551243,0.9353678532202965,0.9709649871904356,0.329343318939209
0.1,Spectral,7.408728858752545,17.124020590414816,26.95395055297627,0.957905913111594,0.9631571402240472,0.8797328472137451
0.1,DBSCAN,24.314287055075287,31.712654879882187,21.601413355101087,0.863266931960246,0.8798605862097926,12.256685733795166
0.1,DBSCANR,5.771404543515115,14.431446261634466,28.43986824989625,0.9666754140015864,0.966350426820446,10.68380618095398
0.1,AR-DBSCAN,24.178272943047226,31.731076128006148,21.596369360047373,0.863404360406721,0.8798605862097926,5.114093065261841
